# Time (s)
0.005715
# Mem(KB) tseries,means,norms,df,dg,profile,profileIndex,Total(MB)
0.40,0.34,0.34,0.34,0.34,0.34,0.34,0.00
# Profile Length
43
# i,tseries,profile,index
0,-1.15009999999999990,1.21456267647678029,15
1,-1.15369999999999995,1.06530209490285954,16
2,-1.15769999999999995,1.52546059961133729,21
3,-1.10359999999999991,1.44564970331821208,29
4,-1.13789999999999991,0.98457254416928686,30
5,-1.15559999999999996,1.09878392203446995,31
6,-1.11820000000000008,1.37808862954907085,32
7,-1.04459999999999997,1.46320567950120006,33
8,-1.07590000000000008,2.60354660134423943,34
9,-1.04370000000000007,3.26381653704115005,35
10,-1.08699999999999997,3.21996147289987178,36
11,-1.28810000000000002,2.33607873742909478,26
12,-1.29360000000000008,1.83164889570276124,0
13,-1.24910000000000010,1.64312636540000279,26
14,-1.27919999999999989,1.75915744629936888,25
15,-1.24429999999999996,1.21456267647678029,0
16,-1.28340000000000010,1.06530209490285954,1
17,-1.29990000000000006,1.09433354502622970,28
18,-1.21680000000000010,1.36179236336862552,22
19,-1.21209999999999996,1.15366584123057314,23
20,-1.18379999999999996,0.94041778504766582,24
21,-1.09820000000000007,1.27250145489126121,38
22,-0.54498999999999997,1.36179236336862552,18
23,-0.87970000000000004,1.07414364910309135,39
24,-0.67108999999999996,0.94041778504766582,20
25,-0.51644999999999996,0.96081699067318893,28
26,-0.24421999999999999,1.28898878388185278,19
27,-0.26008999999999999,1.21062551630692683,16
28,-0.19708999999999999,0.96081699067318893,25
29,-0.13583000000000001,1.44564970331821208,3
30,-0.08462799999999999,0.98457254416928686,4
31,0.04246100000000000,1.09878392203446995,5
32,0.05598800000000000,1.37808862954907085,6
33,0.35402000000000000,1.46320567950120006,7
34,0.38386999999999999,2.60354660134423943,8
35,0.36862000000000000,2.82770514206325307,15
36,0.70564000000000004,2.11614196819668487,22
37,-0.89215000000000000,1.12371015464283786,20
38,-0.90398000000000001,1.25225004099778969,23
39,-0.28478999999999999,1.07414364910309135,23
40,-0.19500999999999999,1.44662047353488332,24
41,-0.10863000000000000,2.08135063268419174,23
42,0.73107999999999995,2.24882127569672230,15
